i,loss,time
100,1.0958627080917358,3.001826524734497
200,1.0836426800489425,6.5363123416900635
300,1.0830356520414353,10.755757331848145
400,1.070291736125946,15.200461387634277
500,1.092490070462227,19.05521512031555
600,1.0494076716899872,24.347110748291016
700,1.059785429239273,30.292346477508545
800,1.0688211876153946,34.73507308959961
900,1.067527972459793,39.012553453445435
1000,1.0718739634752275,42.48061513900757
1100,1.0713437956571579,45.75250172615051
1200,1.073712266087532,49.157374143600464
1300,1.0549704509973525,53.011069536209106
1400,1.0592047029733658,56.23161745071411
1500,1.059861347079277,59.316423654556274
1600,1.0444374006986619,62.509053230285645
1700,1.0740645498037338,67.11373996734619
1800,1.0900400495529174,72.11941432952881
1900,1.0730238950252533,76.26969504356384
2000,1.05605011343956,80.1246030330658
2100,1.0230911886692047,83.73520517349243
2200,1.0699145156145096,87.4962546825409
2300,1.0509050786495209,91.16190814971924
2400,1.045943386554718,94.98020529747009
2500,0.9922820770740509,98.93867611885071
2600,0.9570208811759948,102.72259140014648
2700,0.9281804496049881,106.39051270484924
2800,0.9157281458377838,110.03669810295105
2900,0.9292929762601853,115.31324529647827
3000,0.8954788994789123,120.27139687538147
3100,0.8705208778381348,125.24680066108704
3200,0.9150838869810104,129.00111150741577
3300,0.8125934225320816,132.6964590549469
3400,0.8454399353265762,136.48391270637512
3500,0.9039104145765304,141.62788152694702
3600,0.8238683247566223,145.30176305770874
3700,0.9239863449335098,148.5861897468567
3800,0.8355691540241241,151.86998677253723
3900,0.8660876756906509,155.12423276901245
4000,0.8085571897029876,158.36665630340576
4100,0.7992922633886337,161.6577615737915
4200,0.7362011438608169,164.79520678520203
4300,0.7624251633882523,167.98974680900574
4400,0.8230640703439712,171.2971932888031
4500,0.8362833523750305,174.56138968467712
4600,0.8000221920013427,177.91494870185852
4700,0.7733052349090577,181.12645769119263
4800,0.7115129965543747,184.41812372207642
4900,0.7297417187690735,187.74712800979614
5000,0.7843006390333176,191.49851322174072
5100,0.7972424441576004,195.39049363136292
5200,0.7644553643465042,198.62884044647217
5300,0.825772368311882,201.96400046348572
5400,0.7486632108688355,205.61035203933716
5500,0.7384919852018357,209.0431809425354
5600,0.7542883569002151,212.3883011341095
5700,0.8310336703062058,216.16171979904175
5800,0.8002253049612045,220.03773999214172
5900,0.7428241509199143,224.80817008018494
6000,0.7986925894021988,230.00670957565308
6100,0.7702152103185653,234.77643465995789
6200,0.7271933740377426,239.87490963935852
6300,0.8241662901639938,244.5006067752838
6400,0.6839995658397675,249.80343580245972
6500,0.8110775119066238,255.7795045375824
6600,0.7603451591730118,261.60789585113525
6700,0.7651694869995117,266.95616698265076
6800,0.736912471652031,271.56954288482666
6900,0.7371388703584671,277.30579590797424
7000,0.7710885238647461,282.83467841148376
7100,0.7386707198619843,288.3889126777649
7200,0.6819245022535324,292.0100975036621
7300,0.7645461601018906,296.3340666294098
7400,0.7186159408092498,300.47796273231506
7500,0.7308260917663574,306.3271396160126
7600,0.6825179392099381,310.9833309650421
7700,0.8003607141971588,315.229859828949
7800,0.7804377806186676,320.93926095962524
7900,0.7739307355880737,326.43599343299866
8000,0.7756120645999909,329.97855591773987
8100,0.7168457573652267,335.3518753051758
8200,0.7160372090339661,340.83572030067444
8300,0.7165866905450821,345.47835540771484
8400,0.7412361943721771,349.5442259311676
8500,0.7048724228143692,353.7507312297821
8600,0.6870383858680725,357.937536239624
8700,0.6709554380178452,363.06279850006104
8800,0.659475564956665,369.27477860450745
8900,0.6825209146738053,373.21000480651855
9000,0.6489516478776932,376.8708643913269
9100,0.6176917940378189,380.3547704219818
9200,0.6834541189670563,383.7040014266968
9300,0.6234330803155899,387.1064922809601
9400,0.5816609996557236,398.8393483161926
9500,0.5876208400726318,406.50659012794495
9600,0.6124834561347962,410.3462369441986
9700,0.6122435963153839,414.0717294216156
9800,0.6103911429643631,417.5407211780548
9900,0.6230155164003373,420.9298141002655
10000,0.5782538497447968,424.4567472934723
10100,0.6413399487733841,427.7731263637543
10200,0.5883922016620636,430.9935624599457
10300,0.5843818873167038,434.15919518470764
10400,0.6142035210132599,437.52541732788086
10500,0.6237118828296662,440.72599029541016
10600,0.6044636684656143,443.98056173324585
10700,0.6104581356048584,447.2485692501068
10800,0.6136193364858628,450.5628113746643
10900,0.602451359629631,453.8582785129547
11000,0.5588823390007019,457.339595079422
11100,0.6380046772956848,460.54476594924927
11200,0.5807764607667923,463.70473551750183
11300,0.6006360268592834,466.99077248573303
11400,0.5739480513334274,471.1779274940491
11500,0.5932031899690628,474.7518594264984
11600,0.596042104959488,478.1610198020935
11700,0.591410049200058,481.3274505138397
11800,0.5842679494619369,484.56600975990295
11900,0.6785298401117325,487.788724899292
12000,0.6158322536945343,491.13618326187134
12100,0.6071453326940537,494.55439019203186
12200,0.5826583856344223,497.7693862915039
12300,0.5946700817346573,500.8996479511261
12400,0.5803215259313583,504.12591004371643
12500,0.6089973855018616,507.40608525276184
12600,0.5626391524076462,510.46939754486084
12700,0.5894831281900406,513.5817031860352
12800,0.5857935500144958,516.9757997989655
12900,0.553652628660202,520.1759009361267
13000,0.5983194720745086,523.5671219825745
13100,0.6370271760225296,526.7085616588593
13200,0.6247711688280105,529.8417308330536
13300,0.5918156588077546,533.0121643543243
13400,0.5889955288171769,536.0700571537018
13500,0.5984429568052292,539.1170356273651
13600,0.6102770841121674,542.2038743495941
13700,0.610715338587761,545.4958400726318
13800,0.6198128801584244,548.6535699367523
13900,0.6082721793651581,551.8622953891754
14000,0.6273987627029419,555.2610459327698
14100,0.6151198786497116,558.5887136459351
14200,0.581058320403099,561.8034090995789
14300,0.5727709543704986,564.8973491191864
14400,0.5631359374523163,567.9879751205444
14500,0.6082780635356904,571.3264784812927
14600,0.5903515827655792,574.4087402820587
14700,0.5888121217489243,578.6865646839142
14800,0.5816188496351242,582.156571149826
14900,0.5716009044647217,585.8968691825867
15000,0.5795214474201202,588.969260931015
15100,0.6375614404678345,592.0465228557587
15200,0.6048283666372299,595.1842844486237
15300,0.584502682685852,598.4133496284485
15400,0.5827335739135742,601.4660897254944
15500,0.5901110678911209,604.6592094898224
15600,0.6195894867181778,607.7728934288025
15700,0.5977568846940994,610.9779813289642
15800,0.606797336935997,614.0846560001373
15900,0.5635172015428543,617.4567246437073
16000,0.58136887550354,620.59721326828
16100,0.6079765993356705,623.8239850997925
16200,0.5802527529001236,627.1032643318176
16300,0.598520530462265,630.5487520694733
16400,0.6242738229036331,633.7919030189514
16500,0.5764828532934189,637.1960921287537
16600,0.561358500123024,640.4615325927734
