i,loss,time
17400,0.7704867100715638,298.8116455078125
17425,0.7703377962112427,299.22536396980286
17450,0.6243673801422119,299.6107647418976
17475,0.6609670805931092,300.00460982322693
17500,0.696663670539856,300.39901542663574
17525,0.660543839931488,300.81681752204895
17550,0.660522928237915,301.21171021461487
17575,0.6604587316513062,301.6222755908966
17600,0.8068534278869629,302.01533699035645
17625,0.6994517230987549,302.44171500205994
17650,0.6984350275993347,302.83567214012146
17675,0.6266842103004455,303.24402475357056
17700,0.6618585014343261,303.64386916160583
17725,0.5882003140449524,304.0626266002655
17750,0.6245581698417664,304.46849489212036
17775,0.7695282602310181,304.8824689388275
17800,0.76956702709198,305.27145314216614
17825,0.8799426531791688,305.72048020362854
17850,0.6968556785583496,306.15352392196655
17875,0.624692018032074,306.5794155597687
17900,0.6611189484596253,306.99827551841736
17925,0.6603581213951111,307.4159016609192
17950,0.6969460344314575,307.8077208995819
17975,0.7335678029060364,308.2663609981537
18000,0.7695044040679931,308.7325429916382
18025,0.7693576622009277,309.15712451934814
18050,0.8423065948486328,309.5498926639557
18075,0.6971557426452637,309.95042991638184
18100,0.6243616485595703,310.3414103984833
18125,0.6603278040885925,310.7718687057495
18150,0.6970132851600647,311.15383315086365
18175,0.6612196302413941,311.58581376075745
18200,0.7695749282836915,311.9856243133545
18225,0.7351306223869324,312.41691279411316
18250,0.8068637204170227,312.8224034309387
18275,0.6249000024795532,313.226459980011
18300,0.8059525728225708,313.62776613235474
18325,0.6607950735092163,314.06066274642944
18350,0.7335035133361817,314.46955394744873
18375,0.696742250919342,314.886088848114
18400,0.8058290338516235,315.2826397418976
18425,0.6604704141616822,315.71297335624695
18450,0.7339075088500977,316.10430431365967
18475,0.8057780170440674,316.5085344314575
18500,0.6972305774688721,316.90001583099365
18525,0.8060163950920105,317.3316156864166
18550,0.6603102040290832,317.7303376197815
18575,0.6966032814979554,318.13369059562683
18600,0.6978833174705505,318.5216615200043
18625,0.6246543073654175,318.951247215271
18650,0.6974185347557068,319.34468960762024
18675,0.8061692881584167,319.7592158317566
18700,0.7332703232765198,320.15496492385864
18725,0.7329926300048828,320.56396651268005
18750,0.7331332325935364,320.958309173584
18775,0.5879799437522888,321.35904335975647
18800,0.6242197942733765,321.7522349357605
18825,0.6972633647918701,322.1765241622925
18850,0.696848816871643,322.5710337162018
18875,0.7329847860336304,322.9718337059021
18900,0.6966997528076172,323.3771450519562
18925,0.7344728207588196,323.7946729660034
18950,0.6250531816482544,324.19752836227417
18975,0.6968087649345398,324.5958216190338
19000,0.7334182429313659,324.985746383667
19025,0.6970379066467285,325.42683386802673
19050,0.6968337297439575,325.8422555923462
19075,0.8057505083084107,326.24126958847046
19100,0.6967864847183227,326.6614634990692
19125,0.6972464823722839,327.0788333415985
19150,0.699870057106018,327.46366810798645
19175,0.7334471845626831,327.8795359134674
19200,0.7333416557312011,328.27387619018555
19225,0.6241212749481201,328.76649618148804
19250,0.6248737049102783,329.16691875457764
19275,0.660759801864624,329.56579518318176
19300,0.7342906260490417,329.9710874557495
19325,0.7730298709869384,330.40650367736816
19350,0.697499463558197,330.81089067459106
19375,0.6980146050453186,331.22659850120544
19400,0.6244744849205017,331.63394498825073
19425,0.6604511904716491,332.07337498664856
19450,0.8056369805335999,332.4783363342285
19475,0.7693962574005127,332.8897907733917
19500,0.6241282367706299,333.298232793808
19525,0.7333744812011719,333.7227957248688
19550,0.660541341304779,334.1337571144104
19575,0.8422778820991517,334.5432553291321
19600,0.624576165676117,334.9469666481018
19625,0.7697022938728333,335.38563203811646
19650,0.6609273648262024,335.7909049987793
19675,0.6978045153617859,336.2007682323456
19700,0.6969876503944397,336.5988202095032
19725,0.6969588494300842,337.04524970054626
19750,0.7333259534835815,337.4486165046692
19775,0.6603482937812806,337.8689911365509
19800,0.7696895027160644,338.2691309452057
19825,0.6607140803337097,338.6967852115631
19850,0.6604115581512451,339.10053873062134
19875,0.733151285648346,339.522438287735
19900,0.7329727554321289,339.92395782470703
19925,0.697026879787445,340.37204027175903
19950,0.7697504019737244,340.76970171928406
19975,0.588265266418457,341.1772964000702
20000,0.8783065843582153,341.5864608287811
20025,0.5516043257713318,342.0123670101166
20050,0.7700249123573303,342.40968656539917
20075,0.7331420874595642,342.8137562274933
20100,0.6610129117965698,343.216144323349
20125,0.6976516914367675,343.6362555027008
20150,0.80853764295578,344.0423719882965
20175,0.7339230942726135,344.4513680934906
20200,0.6607236862182617,344.86534333229065
20225,0.5881378436088562,345.3210299015045
20250,0.6621091604232788,345.7418911457062
20275,0.6968342614173889,346.1743075847626
20300,0.806070647239685,346.60284757614136
20325,0.7694707226753235,347.0210771560669
20350,0.8783735752105712,347.41074299812317
20375,0.6243387484550476,347.82270312309265
20400,0.660502290725708,348.2403383255005
20425,0.7697749614715577,348.6967430114746
20450,0.6242374038696289,349.0938563346863
20475,0.7691398191452027,349.5153467655182
20500,0.6966692996025086,349.9355537891388
20525,0.7693958783149719,350.3663866519928
20550,0.6960325074195862,350.7583734989166
20575,0.696988718509674,351.1707880496979
20600,0.681801323890686,351.5593855381012
20625,0.8103782153129577,351.9891929626465
20650,0.6115164828300476,352.40382742881775
20675,0.6650179076194763,352.8255248069763
20700,0.5909124612808228,353.24175477027893
20725,0.7355853605270386,353.6764464378357
20750,0.6987048816680909,354.0901081562042
20775,0.6996794390678406,354.49819803237915
20800,0.6269405651092529,354.8951940536499
20825,0.6244552969932556,355.3069326877594
20850,0.6258989429473877,355.70298194885254
20875,0.5876051425933838,356.1079595088959
20900,0.6621591973304749,356.5028715133667
20925,0.802231855392456,356.9153091907501
20950,0.5884524440765381,357.3033547401428
20975,0.6693547534942627,357.7029495239258
21000,0.5937579274177551,358.105952501297
21025,0.6970041084289551,358.5198447704315
21050,0.553918993473053,358.910680770874
21075,0.6610424256324768,359.3127875328064
21100,0.5893564772605896,359.74015498161316
21125,0.6289204502105713,360.17546010017395
21150,0.5521177577972413,360.5625433921814
21175,0.6620010638236999,360.9635741710663
21200,0.6613001608848572,361.3555860519409
21225,0.6250652527809143,361.8012273311615
21250,0.6243748116493225,362.2195522785187
21275,0.5520918321609497,362.6479253768921
21300,0.6742192220687866,363.36242151260376
21325,0.6826526689529419,363.81854796409607
21350,0.6258750295639038,364.247216463089
21375,0.5520174670219421,364.7657971382141
21400,0.5540452599525452,365.1677055358887
21425,0.6266907930374146,365.6061317920685
21450,0.6247964167594909,366.0186333656311
21475,0.7346309113502503,366.44427275657654
21500,0.6243785309791565,366.8633625507355
21525,0.6974121522903443,367.3207256793976
21550,0.6622406530380249,367.7640197277069
21575,0.5885500812530517,368.19651198387146
21600,0.6634759330749511,368.6340010166168
21625,0.5879375791549682,369.1510491371155
21650,0.7443313050270081,369.5642704963684
21675,0.5517895555496216,369.9842119216919
21700,0.6610728216171264,370.39447498321533
21725,0.6603883194923401,370.82432770729065
21750,0.6986571717262268,371.22996187210083
21775,0.5877295064926148,371.64624285697937
21800,0.5516325473785401,372.0534212589264
21825,0.5878636360168457,372.48748683929443
21850,0.697761504650116,372.9009222984314
21875,0.7355303502082825,373.31932044029236
21900,0.6970708179473877,373.72670340538025
21925,0.5879800271987915,374.17730951309204
21950,0.6241271281242371,374.6029727458954
21975,0.5882678556442261,375.0383310317993
22000,0.6625370407104492,375.4568383693695
22025,0.5514852428436279,375.8986191749573
22050,0.7347369074821473,376.30630803108215
22075,0.5877546787261962,376.7280945777893
22100,0.6605714154243469,377.1478486061096
22125,0.552129020690918,377.5859885215759
22150,0.6245941758155823,377.9955623149872
22175,0.5888933706283569,378.41160893440247
22200,0.5514880132675171,378.8235046863556
22225,0.66166259765625,379.25439286231995
22250,0.6606557869911194,379.6625711917877
22275,0.6616030049324035,380.0701608657837
22300,0.624070737361908,380.4826452732086
22325,0.624050612449646,380.933251619339
22350,0.6240598320960998,381.358336687088
22375,0.5877471280097961,381.79186058044434
22400,0.6603905177116394,382.20416951179504
22425,0.5877950739860535,382.6519100666046
22450,0.6969116830825806,383.06095480918884
22475,0.6242937159538269,383.5111737251282
22500,0.5877902007102966,383.93849062919617
22525,0.5514976000785827,384.3593370914459
22550,0.6966318583488464,384.77921438217163
22575,0.6989816570281983,385.2049152851105
22600,0.6240104103088379,385.62302470207214
22625,0.5878108525276184,386.068927526474
22650,0.5877759790420533,386.48284888267517
22675,0.6243616938591003,386.9088022708893
22700,0.6244633483886719,387.3139865398407
22725,0.5877556705474853,387.7613832950592
22750,0.6241347599029541,388.2883884906769
22775,0.5879681968688965,388.70173478126526
22800,0.6603514122962951,389.1101529598236
22825,0.5878156614303589,389.54703855514526
22850,0.6239917182922363,389.9568226337433
22875,0.6604607725143432,390.3689432144165
22900,0.6245146369934083,390.7703049182892
22925,0.7332921934127807,391.2283492088318
22950,0.6605571389198304,391.6433627605438
22975,0.5877542185783386,392.0678687095642
23000,0.5877882051467895,392.48855662345886
23025,0.551465380191803,392.93289732933044
23050,0.6604884743690491,393.3379964828491
23075,0.696823627948761,393.76268196105957
23100,0.6605580902099609,394.16385316848755
23125,0.6602964949607849,394.5924344062805
23150,0.6603227806091309,394.9913811683655
23175,0.6585281372070313,395.39478850364685
23200,0.6126630067825317,395.79363918304443
23225,0.5880820441246033,396.2420582771301
23250,0.5973590445518494,396.65143513679504
23275,0.5879460597038269,397.0752191543579
23300,0.5520375919342041,397.488742351532
23325,0.5623341226577758,397.92138051986694
23350,0.581075394153595,398.34282183647156
23375,0.5677523779869079,398.7711660861969
23400,0.5738585138320923,399.1906397342682
23425,0.552712733745575,399.6410665512085
23450,0.55380215883255,400.0812129974365
23475,0.5514892315864564,400.5143702030182
23500,0.5521423554420472,400.96035265922546
23525,0.553553364276886,401.4148042201996
23550,0.5517221379280091,401.8413915634155
23575,0.5627515387535095,402.27420830726624
23600,0.5682226777076721,402.69249653816223
23625,0.5521222567558288,403.13887190818787
23650,0.5514481234550476,403.5458381175995
23675,0.5541338896751404,403.9686942100525
23700,0.5516481018066406,404.3722474575043
23725,0.5518240904808045,404.8248825073242
23750,0.551466989517212,405.2662196159363
23775,0.5514850497245789,405.69247460365295
23800,0.5517759776115417,406.12980484962463
23825,0.5519491910934449,406.57815957069397
23850,0.5517468857765198,407.0079848766327
23875,0.551795802116394,407.44636058807373
23900,0.5514864587783813,407.8455216884613
23925,0.5517879176139832,408.2885055541992
23950,0.5519413709640503,408.69366669654846
23975,0.5515572738647461,409.1330442428589
24000,0.5514855694770813,409.54762077331543
24025,0.551517858505249,410.1139061450958
24050,0.5514455366134644,410.5318064689636
24075,0.5514672803878784,410.9588887691498
24100,0.5514497590065003,411.37364053726196
24125,0.5514481067657471,411.81316781044006
24150,0.5514495086669922,412.22792410850525
24175,0.5514462780952454,412.6438889503479
24200,0.5514451003074646,413.0609700679779
24225,0.5514451694488526,413.5074291229248
24250,0.5514470839500427,413.9356596469879
24275,0.5514532399177551,414.3795499801636
24300,0.5514578485488891,414.80251574516296
24325,0.5514449286460876,415.2536175251007
24350,0.551445484161377,415.6788468360901
24375,0.5514447903633117,416.11712551116943
24400,0.5514489459991455,416.5407762527466
24425,0.5514448094367981,416.9860668182373
24450,0.5515253210067749,417.41447854042053
24475,0.5515233492851257,417.8395540714264
24500,0.5914538121223449,418.262570142746
24525,0.5514764380455017,418.71213245391846
24550,0.5514769530296326,419.13389897346497
24575,0.5514519691467286,419.58090925216675
24600,0.5514449000358581,420.0266263484955
24625,0.5514544510841369,420.4802041053772
24650,0.551458387374878,420.90747833251953
24675,0.5514447951316833,421.35295009613037
24700,0.5514447593688965,421.8060824871063
24725,0.5514449429512024,422.2593696117401
24750,0.5514464592933654,422.6921396255493
24775,0.5514447212219238,423.1168797016144
24800,0.5514458966255188,423.52517795562744
24825,0.5514449596405029,423.97008752822876
24850,0.551444730758667,424.39113092422485
24875,0.5514455723762512,424.80620074272156
24900,0.5514542317390442,425.2118146419525
24925,0.551445083618164,425.6546268463135
24950,0.55144700050354,426.09149289131165
24975,0.551444787979126,426.5044891834259
25000,0.5514447999000549,426.925057888031
25025,0.5514932608604431,427.3829233646393
25050,0.5514468073844909,427.815936088562
25075,0.553783323764801,428.2557258605957
25100,0.5514455938339233,428.6916399002075
25125,0.5514449143409729,429.1386206150055
25150,0.5514471840858459,429.5622751712799
25175,0.5514447498321533,429.9926640987396
25200,0.5515421009063721,430.41688299179077
25225,0.5514587044715882,430.8546071052551
25250,0.5514449977874756,431.2842035293579
25275,0.5514455223083496,431.7159571647644
25300,0.5514448976516724,432.139111995697
25325,0.5514450287818908,432.58724451065063
25350,0.5514447712898254,433.01832580566406
25375,0.551445095539093,433.45469784736633
25400,0.5514448285102844,433.89112305641174
25425,0.5514474320411682,434.36710000038147
25450,0.5514446663856506,434.80850982666016
25475,0.5514450168609619,435.2601981163025
25500,0.5514463901519775,435.6993033885956
25525,0.5514446830749512,436.1551978588104
25550,0.5514453887939453,436.5917730331421
25575,0.5514453792572022,437.0237407684326
25600,0.5514447069168091,437.4598021507263
25625,0.5514448928833008,437.93253898620605
25650,0.5514487385749817,438.34620690345764
25675,0.551445198059082,438.7842869758606
25700,0.5514461135864258,439.1937313079834
25725,0.551444673538208,439.6610357761383
25750,0.5514544582366944,440.0943908691406
25775,0.5514447116851806,440.53410029411316
25800,0.5514450001716614,440.9487581253052
25825,0.551444697380066,441.39169692993164
25850,0.5514479923248291,441.80521941185
25875,0.5514446783065796,442.2287104129791
25900,0.5514446830749512,442.65355801582336
