i,loss,time
25,1.0971321201324462,0.8190703392028809
50,1.104049139022827,1.5466022491455078
75,1.085790104866028,2.263678789138794
100,1.0751442623138427,3.008867025375366
125,1.093125581741333,3.759364366531372
150,1.0716312956809997,4.5134077072143555
175,1.0381104683876037,5.268858194351196
200,1.0834292149543763,6.039042949676514
225,1.0799186849594116,6.7880799770355225
250,1.0341834139823913,7.5576746463775635
275,1.0954737377166748,8.323092937469482
300,1.07661949634552,9.103833198547363
325,1.0271833992004396,10.476113319396973
350,0.9936114048957825,11.57424545288086
375,1.0632214903831483,12.638088703155518
400,1.0389649224281312,14.289967060089111
425,1.0516113018989564,15.298805952072144
450,1.139128532409668,16.335242986679077
475,1.0762895441055298,17.318039178848267
500,1.0845660328865052,18.324298620224
525,1.0618885898590087,19.32606291770935
550,1.0674606919288636,20.361310958862305
575,1.0107208538055419,21.37162494659424
600,1.1410271525382996,22.42561435699463
625,1.066243884563446,23.42844867706299
650,1.1127447390556335,24.480950832366943
675,1.0598741006851196,25.5848650932312
700,0.9871287655830383,26.712263822555542
725,1.0504674625396728,27.87560772895813
750,1.0309609866142273,29.070211172103882
775,1.0745050835609435,30.31180453300476
800,1.043345229625702,31.582226753234863
825,1.0302031588554383,32.739158630371094
850,1.1553748798370362,33.8818519115448
875,1.063087077140808,35.0383505821228
900,1.0768679928779603,36.227476358413696
925,1.0958467841148376,37.315556049346924
950,1.069219584465027,38.41045665740967
975,1.0632177424430846,39.51479434967041
1000,1.0592692255973817,40.6146445274353
1025,1.007929301261902,41.82875871658325
1050,1.079177486896515,42.935056924819946
1075,1.102803542613983,44.085005044937134
1100,1.0475753593444823,45.19507884979248
1125,1.085061936378479,46.299081563949585
1150,1.0865178251266479,47.45070815086365
1175,1.0652361273765565,48.625192403793335
1200,1.0521164155006408,49.749600887298584
1225,1.1200357317924499,50.919700384140015
1250,0.9817511487007141,52.05687594413757
1275,1.118404633998871,53.16445326805115
1300,1.1205667352676392,54.277262687683105
1325,1.1641436123847961,55.38894271850586
1350,1.0558985877037048,56.52243494987488
