i,loss,time
25,2.205507068634033,0.4996371269226074
50,2.193432722091675,0.8953969478607178
75,2.208419876098633,1.3233551979064941
100,2.2107849502563477,1.7173969745635986
125,2.219073600769043,2.1194887161254883
150,2.2012418842315675,2.525538206100464
175,2.1910677337646485,2.9346632957458496
200,2.2011127948760985,3.3424649238586426
225,2.189926252365112,3.763627052307129
250,2.1812001705169677,4.180477857589722
275,2.163580603599548,4.590105056762695
300,2.2056489515304567,5.0136559009552
325,2.231010570526123,5.442396879196167
350,2.2019207096099853,5.881196737289429
375,2.2074888801574706,6.299314498901367
400,2.19628324508667,6.711132764816284
425,2.199122819900513,7.122981786727905
450,2.2001628398895265,7.542622804641724
475,2.18671630859375,7.966024398803711
500,2.1857857418060305,8.396322965621948
525,2.1144968461990357,8.806794881820679
550,2.057294807434082,9.231234550476074
575,2.326268000602722,9.641103029251099
600,2.0515792655944822,10.076552391052246
625,1.8578218555450439,10.5010826587677
650,2.1191776323318483,10.929775714874268
675,1.7221065998077392,11.356948137283325
700,1.675760498046875,11.790452241897583
725,1.4329048490524292,12.240394830703735
750,1.6131834363937378,12.683252096176147
775,1.311723461151123,13.120710611343384
800,1.3623315906524658,13.564981698989868
825,1.486450924873352,14.002410411834717
850,1.4423778438568116,14.436943769454956
875,1.3952740907669068,14.86997938156128
900,1.2881885051727295,15.290902853012085
925,1.6908524084091185,15.717454195022583
950,1.300733847618103,16.141833305358887
975,1.5120172595977783,16.57267189025879
1000,1.28633948802948,17.01063632965088
1025,1.4335748958587646,17.444871425628662
1050,1.2743607425689698,17.882365703582764
1075,1.191303677558899,18.31489396095276
1100,1.1951522493362428,18.751747131347656
1125,1.2114592981338501,19.18362593650818
1150,1.3466403341293336,19.615766763687134
1175,1.3506644010543822,20.037258863449097
1200,1.4279782676696777,20.474456548690796
1225,1.1903113889694215,20.893835067749023
1250,1.3694280576705933,21.32532024383545
1275,1.2699944877624512,21.760834217071533
1300,1.505335292816162,22.202744007110596
1325,1.4169341230392456,22.640047550201416
1350,1.4283154964447022,23.093175411224365
1375,1.3647252225875854,23.539615631103516
1400,1.2650684595108033,23.96654987335205
1425,1.4451866579055785,24.411034107208252
1450,1.3706822872161866,24.88004469871521
1475,1.3560410356521606,25.318000078201294
1500,1.266255350112915,25.77476716041565
1525,1.1038318014144897,26.201433181762695
1550,1.3465683794021606,26.635173082351685
1575,1.5833719682693481,27.073235988616943
1600,1.506536717414856,27.5112407207489
1625,1.4232453680038453,27.950907945632935
1650,1.3438252305984497,28.38979434967041
1675,1.5051736640930176,28.82162857055664
1700,1.3206240320205689,29.26154065132141
