i,loss,time
100,1.0917352890968324,2.6779561042785645
200,1.0973862713575364,5.275991439819336
300,1.07117065012455,7.84872841835022
400,1.0885010075569153,10.325763940811157
500,1.0773791247606277,12.843341827392578
600,1.068743541240692,15.439052820205688
700,1.0574427050352098,18.078325033187866
800,1.0639158642292024,20.830852270126343
900,1.0478364288806916,23.5593159198761
1000,1.0645647192001342,28.668678045272827
1100,1.0586271464824677,32.13501000404358
1200,1.0890004324913025,35.812111377716064
1300,1.0975301241874695,39.481412410736084
1400,1.0366004461050033,42.86574459075928
1500,0.9949982225894928,46.38263249397278
1600,0.9959428679943084,49.58233952522278
1700,1.0341510134935379,52.39478659629822
1800,0.8892376053333283,54.88527059555054
1900,0.8451098650693893,57.38770627975464
2000,0.7808222502470017,59.920372009277344
2100,0.8267689597606659,62.54480171203613
2200,0.7671462631225586,65.09558892250061
2300,0.8082503807544709,67.64737582206726
2400,0.7936625522375107,70.07422876358032
2500,0.7322799283266067,72.50800013542175
2600,0.7747179198265076,74.77285361289978
2700,0.7597510343790055,77.15797686576843
2800,0.7074824047088623,79.56743216514587
2900,0.8039187431335449,81.90105962753296
3000,0.7815289705991745,84.13498568534851
3100,0.7346021908521653,86.36992645263672
3200,0.7226520830392837,88.6616518497467
3300,0.7951199555397034,90.90833353996277
3400,0.7815708768367767,93.16922664642334
3500,0.8041623044013977,95.45057559013367
3600,0.6994233202934265,97.7285099029541
3700,0.6968195885419846,100.01300549507141
3800,0.7916182881593704,102.33379578590393
3900,0.7382361340522766,104.66591238975525
4000,0.7705935651063919,107.00099205970764
4100,0.7102169078588486,109.29074788093567
4200,0.7481941968202591,111.63303232192993
4300,0.7458764535188674,114.91313934326172
4400,0.7432127916812896,117.98369932174683
4500,0.7514641445875168,120.84630298614502
4600,0.7572639036178589,125.33223962783813
4700,0.7557473587989807,130.74171566963196
4800,0.8228255885839463,135.26872968673706
4900,0.7256836301088333,138.83135104179382
5000,0.7582204180955887,142.12093305587769
5100,0.77560291826725,144.80377626419067
5200,0.7719943261146546,147.1678590774536
5300,0.7242144215106964,149.5581283569336
5400,0.8288822937011718,151.91930294036865
5500,0.7727077054977417,154.72185063362122
5600,0.7234358716011048,157.1405701637268
5700,0.7168912142515182,159.47954154014587
5800,0.7333769911527633,161.99223256111145
5900,0.7308479875326157,164.31787633895874
6000,0.7763962090015412,166.65640020370483
6100,0.707818443775177,169.1317925453186
6200,0.6781394374370575,171.41151404380798
6300,0.6765507054328919,173.68898272514343
6400,0.6657248049974441,175.94833993911743
6500,0.7051881492137909,178.3831343650818
6600,0.7608796286582947,180.9920883178711
6700,0.6840576690435409,183.60867476463318
6800,0.775694932937622,185.95863461494446
6900,0.7140760135650634,188.51800084114075
7000,0.7649726229906082,191.13176846504211
7100,0.7296706771850586,193.47959065437317
7200,0.7422725903987885,195.74004459381104
7300,0.7798771375417709,198.10318279266357
7400,0.7300716918706894,200.34429335594177
7500,0.6896910035610199,202.6184859275818
7600,0.6929764807224273,204.80430674552917
7700,0.7572061759233475,207.00886154174805
7800,0.674005771279335,209.20324516296387
7900,0.7192450165748596,211.36009669303894
8000,0.6914922577142716,213.53000831604004
8100,0.789644387960434,215.7308030128479
8200,0.6918979853391647,218.0439121723175
8300,0.6904413831233979,220.3721797466278
8400,0.7097906678915024,222.5998821258545
8500,0.7398512107133866,224.9901192188263
8600,0.654102989435196,227.8199543952942
8700,0.7271889263391494,230.50104928016663
8800,0.7618031978607178,232.7359848022461
8900,0.6802670627832412,235.11008620262146
9000,0.7277163708209992,237.3696949481964
9100,0.7030840146541596,240.10830807685852
9200,0.6826416063308716,242.73426246643066
9300,0.7284125208854675,245.6494915485382
9400,0.6445800703763962,248.21162724494934
9500,0.726489315032959,250.8868350982666
9600,0.6627836072444916,253.32990622520447
9700,0.6719965952634811,255.7984275817871
9800,0.5985900521278381,258.21301078796387
9900,0.6726345539093017,260.75576090812683
10000,0.7014677739143371,264.32876777648926
10100,0.6998562216758728,267.4951114654541
10200,0.763975533246994,270.50417375564575
10300,0.7646584832668304,273.47047877311707
10400,0.6634647667407989,276.46070075035095
10500,0.7080455732345581,279.6340911388397
10600,0.7271978342533112,282.68782472610474
10700,0.7265452194213867,286.3534333705902
10800,0.6433543330430984,289.4030647277832
10900,0.7261753326654434,292.4789402484894
11000,0.7543252366781235,296.4563226699829
11100,0.7167908555269241,302.0711398124695
11200,0.6982672262191773,307.39035534858704
11300,0.7185362017154694,311.19020819664
11400,0.6909923726320266,315.71653294563293
11500,0.746681290268898,319.27892088890076
11600,0.7251962292194366,322.729154586792
11700,0.7344281059503556,325.8925416469574
11800,0.6984903514385223,329.3215937614441
11900,0.7123453956842423,332.6625945568085
12000,0.7288197493553161,335.90177512168884
12100,0.7560809445381165,339.2369658946991
12200,0.6136186176538467,342.6405177116394
12300,0.6251461213827133,345.83639335632324
12400,0.6098466092348098,349.014924287796
12500,0.6421321105957031,352.3547270298004
12600,0.6263229382038117,356.15151929855347
12700,0.5796844404935837,359.7620050907135
12800,0.6084699094295501,363.2523572444916
12900,0.5979550325870514,366.9618697166443
13000,0.6342805516719818,371.98708724975586
13100,0.6343447822332382,378.21042466163635
13200,0.6432656824588776,383.3748342990875
13300,0.615753310918808,388.5725154876709
13400,0.6624660909175872,392.20696353912354
13500,0.5805640941858292,395.46962237358093
13600,0.7078859311342239,399.01921033859253
13700,0.5981150293350219,402.2732057571411
13800,0.5973398596048355,405.52369022369385
13900,0.6156245803833008,408.78085374832153
14000,0.6335560101270675,411.96853709220886
14100,0.6702742666006088,415.1976475715637
14200,0.596899117231369,418.4446187019348
14300,0.6520382583141326,421.60765314102173
14400,0.6156550914049148,424.92775440216064
14500,0.6430991274118424,428.33569955825806
14600,0.5606763339042664,431.55476546287537
14700,0.5882848769426345,434.9215462207794
14800,0.6522188460826874,438.26788330078125
14900,0.6355739426612854,441.51400661468506
15000,0.6967844903469086,444.76153898239136
15100,0.6339818722009659,447.96974086761475
15200,0.5788270384073257,451.1911406517029
15300,0.5970110720396042,454.38184809684753
15400,0.5969298708438874,457.5661277770996
15500,0.6067612791061401,460.6939904689789
15600,0.6540479058027268,463.88851714134216
15700,0.5694781279563904,467.1912250518799
15800,0.5774984681606292,470.3677821159363
15900,0.5518901020288467,473.5989136695862
16000,0.5515217769145966,476.71139883995056
16100,0.5515751576423645,479.9405801296234
16200,0.5516382521390915,483.0953633785248
16300,0.551501904129982,486.2877333164215
16400,0.5517964345216751,489.9994251728058
16500,0.5526410090923309,493.24424171447754
16600,0.5515544652938843,496.3973710536957
16700,0.5515628880262375,499.52164816856384
16800,0.5514703166484832,502.6919357776642
16900,0.5514898431301117,505.9075427055359
17000,0.5514460545778275,509.0484068393707
17100,0.5565810775756836,512.2698721885681
17200,0.5514534002542496,515.3305797576904
17300,0.5514457321166992,518.480194568634
17400,0.5514485239982605,521.556823015213
17500,0.5514472383260727,524.698890209198
17600,0.5514460754394531,528.4473974704742
17700,0.5514512300491333,531.884599685669
17800,0.5514475512504577,535.4058995246887
17900,0.5514456921815872,538.5253140926361
18000,0.5514686596393585,543.0351684093475
18100,0.5514675521850586,546.3819110393524
18200,0.5514456617832184,549.7663049697876
