i,loss,time
250,1.074227346420288,4.0206146240234375
500,1.0545926110744477,8.038105010986328
750,1.0621365139484404,12.090437173843384
1000,1.0723877127170562,16.333266735076904
1250,1.0858494498729705,21.15000319480896
1500,1.074020295858383,26.972023010253906
1750,1.065953565120697,31.394662141799927
2000,1.075486806869507,35.928486347198486
2250,1.0514844291210175,40.40424728393555
2500,1.0572319049835206,44.88966727256775
2750,1.0571553790569306,49.27563452720642
3000,1.0404019627571106,53.6160192489624
3250,1.0191969261169433,57.98465156555176
3500,0.9360404274463654,62.274086475372314
3750,0.887676450252533,66.73861455917358
4000,0.8541553184986115,71.06082201004028
4250,0.8572736086845398,75.65358114242554
4500,0.8169137806892395,80.22244238853455
4750,0.8104041936397552,84.65526103973389
5000,0.7869234828948974,89.06463813781738
5250,0.7983944001197815,93.37744188308716
5500,0.8062201731204987,97.67587757110596
5750,0.7578754680156707,102.15297222137451
6000,0.7339996182918549,106.59109163284302
6250,0.7296563923358917,111.02831768989563
6500,0.7856640813350677,115.33145427703857
6750,0.7460445420742035,119.55939960479736
7000,0.7362571809291839,123.78401350975037
7250,0.7126172871589661,128.0861837863922
7500,0.7253882739543914,132.49755477905273
7750,0.697570543050766,136.93516659736633
8000,0.7319607589244842,141.28575778007507
8250,0.7605377416610718,145.6547691822052
8500,0.7227285807132721,149.93994998931885
8750,0.7142832653522492,154.25700545310974
9000,0.7442715435028077,158.66339993476868
9250,0.7093286216259003,162.89700961112976
9500,0.7055302248001099,167.21362709999084
9750,0.7102780420780181,171.60178971290588
10000,0.7415433938503265,176.19363498687744
10250,0.6944284098148346,180.6881811618805
10500,0.7559123368263244,185.12165760993958
10750,0.7695883092880249,189.5236475467682
11000,0.7265927522182465,193.87412071228027
11250,0.6904317440986634,198.22343373298645
11500,0.6997951095104218,202.6859381198883
11750,0.7315289120674133,207.04921293258667
12000,0.6959188284873963,211.43282055854797
12250,0.7117910614013672,216.2401361465454
12500,0.7211457669734955,220.58921313285828
12750,0.7056995503902436,225.01663875579834
13000,0.7492270720005035,229.46701383590698
13250,0.685851254940033,233.8046305179596
13500,0.7730783455371857,238.2237753868103
13750,0.6802853953838348,242.57636904716492
14000,0.6973706865310669,246.93913555145264
14250,0.7239095375537873,251.30762839317322
14500,0.7223682739734649,255.65916395187378
14750,0.7262548217773438,259.96681928634644
15000,0.7414771099090576,264.32132148742676
15250,0.7125468018054962,268.641747713089
15500,0.7229204103946686,272.987566947937
15750,0.7264168837070465,277.39983892440796
16000,0.6909870069026947,281.8700523376465
16250,0.7261496028900146,286.20439195632935
16500,0.6817263224124909,290.55798149108887
16750,0.7002581582069397,294.80783247947693
17000,0.7330472660064697,299.1363868713379
17250,0.7247651288509369,303.59695839881897
17500,0.7038968842029572,308.0029742717743
17750,0.6843291621208191,312.2922444343567
18000,0.7231581010818482,316.6097836494446
18250,0.6926522812843323,320.9709823131561
18500,0.7107878878116608,325.3813533782959
18750,0.7200207755565643,329.7921438217163
19000,0.754506056547165,334.21540808677673
19250,0.7068608615398407,338.4564654827118
19500,0.7302311980724334,342.75007152557373
19750,0.7029182479381562,347.00902676582336
20000,0.7099052979946137,351.49375653266907
20250,0.7064318695068359,355.74218010902405
20500,0.6988647027015686,360.017258644104
20750,0.7238804104328156,364.34160923957825
21000,0.7196510088443756,368.7181022167206
21250,0.7211292450428008,372.9752058982849
21500,0.7128951413631439,377.28054761886597
21750,0.7280014233589173,381.7958068847656
22000,0.7346143112182617,386.29199862480164
